A0000009,SUBSTN,ACBIL_IP,LINE,4_ACBIL_BLSPR1,MES1,MW
A0000010,SUBSTN,ACBIL_IP,LINE,4_ACBIL_BLSPR1,MES1,MVAR
A0000011,SUBSTN,ACBIL_IP,LINE,4_ACBIL_BLSPR1,MVA,MVA
A0000012,SUBSTN,ACBIL_IP,LINE,4_ACBIL_BLSPR2,MES1,MW
A0000013,SUBSTN,ACBIL_IP,LINE,4_ACBIL_BLSPR2,MES1,MVAR
A0000014,SUBSTN,ACBIL_IP,LINE,4_ACBIL_BLSPR2,MVA,MVA
A0000085,SUBSTN,BACHU_PG,LINE,2_BACHU_HLV21,MES1,MW
A0000086,SUBSTN,BACHU_PG,LINE,2_BACHU_HLV21,MES1,MVAR
A0000087,SUBSTN,BACHU_PG,LINE,2_BACHU_HLV21,MVA,MVA
A0000088,SUBSTN,BACHU_PG,LINE,2_BACHU_HLV22,MES1,MW
A0000089,SUBSTN,BACHU_PG,LINE,2_BACHU_HLV22,MES1,MVAR
A0000090,SUBSTN,BACHU_PG,LINE,2_BACHU_HLV22,MVA,MVA
A0000091,SUBSTN,BACHU_PG,LINE,2_BACHU_LLPR,MES1,MW
A0000092,SUBSTN,BACHU_PG,LINE,2_BACHU_LLPR,MES1,MVAR
A0000093,SUBSTN,BACHU_PG,LINE,2_BACHU_LLPR,MVA,MVA
A0000094,SUBSTN,BACHU_PG,LINE,2_BACHU_MORB,MES1,MW
A0000095,SUBSTN,BACHU_PG,LINE,2_BACHU_MORB,MES1,MVAR
A0000096,SUBSTN,BACHU_PG,LINE,2_BACHU_MORB,MVA,MVA
A0000097,SUBSTN,BACHU_PG,LINE,4_BACHU_CGPLM1,MES1,MW
A0000098,SUBSTN,BACHU_PG,LINE,4_BACHU_CGPLM1,MES1,MVAR
A0000099,SUBSTN,BACHU_PG,LINE,4_BACHU_CGPLM1,MVA,MVA
A0000100,SUBSTN,BACHU_PG,LINE,4_BACHU_CGPLM2,MES1,MW
A0000101,SUBSTN,BACHU_PG,LINE,4_BACHU_CGPLM2,MES1,MVAR
A0000102,SUBSTN,BACHU_PG,LINE,4_BACHU_CGPLM2,MVA,MVA
A0000103,SUBSTN,BACHU_PG,LINE,4_BACHU_VADI1,MES1,MW
A0000104,SUBSTN,BACHU_PG,LINE,4_BACHU_VADI1,MES1,MVAR
A0000105,SUBSTN,BACHU_PG,LINE,4_BACHU_VADI1,MVA,MVA
A0000106,SUBSTN,BACHU_PG,LINE,4_BACHU_VADI2,MES1,MW
A0000107,SUBSTN,BACHU_PG,LINE,4_BACHU_VADI2,MES1,MVAR
A0000108,SUBSTN,BACHU_PG,LINE,4_BACHU_VADI2,MVA,MVA
A0000109,SUBSTN,BACHU_PG,LINE,4_BACHU_VRSN1,MES1,MW
A0000110,SUBSTN,BACHU_PG,LINE,4_BACHU_VRSN1,MES1,MVAR
A0000111,SUBSTN,BACHU_PG,LINE,4_BACHU_VRSN1,MVA,MVA
A0000112,SUBSTN,BACHU_PG,LINE,4_BACHU_VRSN2,MES1,MW
A0000113,SUBSTN,BACHU_PG,LINE,4_BACHU_VRSN2,MES1,MVAR
A0000114,SUBSTN,BACHU_PG,LINE,4_BACHU_VRSN2,MVA,MVA
A0000183,SUBSTN,BALCO_IP,LINE,4_BALCO_KSTPS,MES1,MW
A0000184,SUBSTN,BALCO_IP,LINE,4_BALCO_KSTPS,MES1,MVAR
A0000185,SUBSTN,BALCO_IP,LINE,4_BALCO_KSTPS,MVA,MVA
A0000283,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BHIL4,MW,MW
A0000284,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BHIL4,MVAR,MVAR
A0000285,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BHIL4,MVA,MVA
A0000286,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BWBDC1,MES1,MW
A0000287,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BWBDC1,MES1,MVAR
A0000288,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BWBDC1,MVA,MVA
A0000289,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BWBDC2,MES1,MW
A0000290,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BWBDC2,MES1,MVAR
A0000291,SUBSTN,BHDRV_PG,LINE,4_BHDRV_BWBDC2,MVA,MVA
A0000292,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR1,MES1,MW
A0000293,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR1,MES1,MVAR
A0000294,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR1,MVA,MVA
A0000295,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR2,MES1,MW
A0000296,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR2,MES1,MVAR
A0000297,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR2,MVA,MVA
A0000298,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR3,MES1,MW
A0000299,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR3,MES1,MVAR
A0000300,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR3,MVA,MVA
A0000301,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR4,MES1,MW
A0000302,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR4,MES1,MVAR
A0000303,SUBSTN,BHDRV_PG,LINE,4_BHDRV_CHDPR4,MVA,MVA
A0000304,SUBSTN,BHDRV_PG,LINE,4_BHDRV_DHRW41,MW,MW
A0000305,SUBSTN,BHDRV_PG,LINE,4_BHDRV_DHRW41,MVAR,MVAR
A0000306,SUBSTN,BHDRV_PG,LINE,4_BHDRV_DHRW41,MVA,MVA
A0000307,SUBSTN,BHDRV_PG,LINE,4_BHDRV_EMCO41,MES1,MW
A0000308,SUBSTN,BHDRV_PG,LINE,4_BHDRV_EMCO41,MES1,MVAR
A0000309,SUBSTN,BHDRV_PG,LINE,4_BHDRV_EMCO41,MVA,MVA
A0000310,SUBSTN,BHDRV_PG,LINE,4_BHDRV_EMCO42,MES1,MW
A0000311,SUBSTN,BHDRV_PG,LINE,4_BHDRV_EMCO42,MES1,MVAR
A0000312,SUBSTN,BHDRV_PG,LINE,4_BHDRV_EMCO42,MVA,MVA
A0000313,SUBSTN,BHDRV_PG,LINE,4_BHDRV_PARLI1,MW,MW
A0000314,SUBSTN,BHDRV_PG,LINE,4_BHDRV_PARLI1,MVAR,MVAR
A0000315,SUBSTN,BHDRV_PG,LINE,4_BHDRV_PARLI1,MVA,MVA
A0000316,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR1,MW,MW
A0000317,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR1,MVAR,MVAR
A0000318,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR1,MVA,MVA
A0000319,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR2,MW,MW
A0000320,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR2,MVAR,MVAR
A0000321,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR2,MVA,MVA
A0000322,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR3,MW,MW
A0000323,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR3,MVAR,MVAR
A0000324,SUBSTN,BHDRV_PG,LINE,4_BHDRV_RAIPR3,MVA,MVA
A0000325,SUBSTN,BHDRV_PG,LINE,4_BHIL4__LA,LANG,LANG
A0000360,SUBSTN,BWBDC_PG,LINE,4_BHDRV_BWBDC1,MES1,MW
A0000361,SUBSTN,BWBDC_PG,LINE,4_BHDRV_BWBDC1,MES1,MVAR
A0000362,SUBSTN,BWBDC_PG,LINE,4_BHDRV_BWBDC1,MVA,MVA
A0000363,SUBSTN,BWBDC_PG,LINE,4_BHDRV_BWBDC2,MES1,MW
A0000364,SUBSTN,BWBDC_PG,LINE,4_BHDRV_BWBDC2,MES1,MVAR
A0000365,SUBSTN,BWBDC_PG,LINE,4_BHDRV_BWBDC2,MVA,MVA
A0000404,SUBSTN,BSBDC_PG,LINE,4_BSBDC_RMGDM1,MES1,MW
A0000405,SUBSTN,BSBDC_PG,LINE,4_BSBDC_RMGDM1,MES1,MVAR
A0000406,SUBSTN,BSBDC_PG,LINE,4_BSBDC_RMGDM1,MVA,MVA
A0000407,SUBSTN,BSBDC_PG,LINE,4_BSBDC_RMGDM2,MES1,MW
A0000408,SUBSTN,BSBDC_PG,LINE,4_BSBDC_RMGDM2,MES1,MVAR
A0000409,SUBSTN,BSBDC_PG,LINE,4_BSBDC_RMGDM2,MVA,MVA
A0000453,SUBSTN,BHTPR_PG,LINE,2_BHTP2_BHTPR,MES1,MW
A0000454,SUBSTN,BHTPR_PG,LINE,2_BHTP2_BHTPR,MES1,MVAR
A0000455,SUBSTN,BHTPR_PG,LINE,2_BHTP2_BHTPR,MVA,MVA
A0000456,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA1,MES1,MW
A0000457,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA1,MES1,MVAR
A0000458,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA1,MVA,MVA
A0000459,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA2,MES1,MW
A0000460,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA2,MES1,MVAR
A0000461,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA2,MVA,MVA
A0000462,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA3,MES1,MW
A0000463,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA3,MES1,MVAR
A0000464,SUBSTN,BHTPR_PG,LINE,2_BHTPR_SUHLA3,MVA,MVA
A0000465,SUBSTN,BHTPR_PG,LINE,4_BHIL4_BHTPR,MES1,MW
A0000466,SUBSTN,BHTPR_PG,LINE,4_BHIL4_BHTPR,MES1,MVAR
A0000467,SUBSTN,BHTPR_PG,LINE,4_BHIL4_BHTPR,MVA,MVA
A0000468,SUBSTN,BHTPR_PG,LINE,4_BHTPR_KSTPS,MES1,MW
A0000469,SUBSTN,BHTPR_PG,LINE,4_BHTPR_KSTPS,MES1,MVAR
A0000470,SUBSTN,BHTPR_PG,LINE,4_BHTPR_KSTPS,MVA,MVA
A0000504,SUBSTN,BLSPR_PG,LINE,4_ACBIL_BLSPR1,MES1,MW
A0000505,SUBSTN,BLSPR_PG,LINE,4_ACBIL_BLSPR1,MES1,MVAR
A0000506,SUBSTN,BLSPR_PG,LINE,4_ACBIL_BLSPR1,MVA,MVA
A0000507,SUBSTN,BLSPR_PG,LINE,4_ACBIL_BLSPR2,MES1,MW
A0000508,SUBSTN,BLSPR_PG,LINE,4_ACBIL_BLSPR2,MES1,MVAR
A0000509,SUBSTN,BLSPR_PG,LINE,4_ACBIL_BLSPR2,MVA,MVA
A0000510,SUBSTN,BLSPR_PG,LINE,4_BLSPR_LANCO1,MES1,MW
A0000511,SUBSTN,BLSPR_PG,LINE,4_BLSPR_LANCO1,MES1,MVAR
A0000512,SUBSTN,BLSPR_PG,LINE,4_BLSPR_LANCO1,MVA,MVA
A0000513,SUBSTN,BLSPR_PG,LINE,4_BLSPR_LANCO2,MES1,MW
A0000514,SUBSTN,BLSPR_PG,LINE,4_BLSPR_LANCO2,MES1,MVAR
A0000515,SUBSTN,BLSPR_PG,LINE,4_BLSPR_LANCO2,MVA,MVA
A0000516,SUBSTN,BLSPR_PG,LINE,7_BLSPR_DRMGH,MW,MW
A0000517,SUBSTN,BLSPR_PG,LINE,7_BLSPR_DRMGH,MVAR,MVAR
A0000518,SUBSTN,BLSPR_PG,LINE,7_BLSPR_DRMGH,MVA,MVA
A0000519,SUBSTN,BLSPR_PG,LINE,7_BLSPR_RNCHI2,MW,MW
A0000520,SUBSTN,BLSPR_PG,LINE,7_BLSPR_RNCHI2,MVAR,MVAR
A0000521,SUBSTN,BLSPR_PG,LINE,7_BLSPR_RNCHI2,MVA,MVA
A0000522,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SEON71,MW,MW
A0000523,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SEON71,MVAR,MVAR
A0000524,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SEON71,MVA,MVA
A0000525,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SEON72,MW,MW
A0000526,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SEON72,MVAR,MVAR
A0000527,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SEON72,MVA,MVA
A0000528,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SIPAT1,MES1,MW
A0000529,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SIPAT1,MES1,MVAR
A0000530,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SIPAT1,MVA,MVA
A0000531,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SIPAT2,MES1,MW
A0000532,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SIPAT2,MES1,MVAR
A0000533,SUBSTN,BLSPR_PG,LINE,7_BLSPR_SIPAT2,MVA,MVA
A0000657,SUBSTN,BINA4_PG,LINE,2_BIN4_BINA4,MES1,MW
A0000658,SUBSTN,BINA4_PG,LINE,2_BIN4_BINA4,MES1,MVAR
A0000659,SUBSTN,BINA4_PG,LINE,2_BIN4_BINA4,MVA,MVA
A0000660,SUBSTN,BINA4_PG,LINE,2_BINA4_SHVP,MES1,MW
A0000661,SUBSTN,BINA4_PG,LINE,2_BINA4_SHVP,MES1,MVAR
A0000662,SUBSTN,BINA4_PG,LINE,2_BINA4_SHVP,MVA,MVA
A0000663,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA41,MES1,MW
A0000664,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA41,MES1,MVAR
A0000665,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA41,MVA,MVA
A0000666,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA42,MES1,MW
A0000667,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA42,MES1,MVAR
A0000668,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA42,MVA,MVA
A0000669,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA43,MES1,MW
A0000670,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA43,MES1,MVAR
A0000671,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA43,MVA,MVA
A0000672,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA44,MES1,MW
A0000673,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA44,MES1,MVAR
A0000674,SUBSTN,BINA4_PG,LINE,4_BIN4_BINA44,MVA,MVA
A0000675,SUBSTN,BINA4_PG,LINE,4_BINA4_JPB4,MES1,MW
A0000676,SUBSTN,BINA4_PG,LINE,4_BINA4_JPB4,MES1,MVAR
A0000677,SUBSTN,BINA4_PG,LINE,4_BINA4_JPB4,MVA,MVA
A0000678,SUBSTN,BINA4_PG,LINE,4_BINA4_SJLPR1,MW,MW
A0000679,SUBSTN,BINA4_PG,LINE,4_BINA4_SJLPR1,MVAR,MVAR
A0000680,SUBSTN,BINA4_PG,LINE,4_BINA4_SJLPR1,MVA,MVA
A0000681,SUBSTN,BINA4_PG,LINE,4_BINA4_SJLPR2,MW,MW
A0000682,SUBSTN,BINA4_PG,LINE,4_BINA4_SJLPR2,MVAR,MVAR
A0000683,SUBSTN,BINA4_PG,LINE,4_BINA4_SJLPR2,MVA,MVA
A0000684,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA41,MW,MW
A0000685,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA41,MVAR,MVAR
A0000686,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA41,MVA,MVA
A0000687,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA42,MW,MW
A0000688,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA42,MVAR,MVAR
A0000689,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA42,MVA,MVA
A0000690,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA43,MW,MW
A0000691,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA43,MVAR,MVAR
A0000692,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA43,MVA,MVA
A0000693,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA44,MW,MW
A0000694,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA44,MVAR,MVAR
A0000695,SUBSTN,BINA4_PG,LINE,4_BINA4_STNA44,MVA,MVA
A0000747,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR1,MW,MW
A0000748,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR1,MVAR,MVAR
A0000749,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR1,MVA,MVA
A0000750,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR2,MW,MW
A0000751,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR2,MVAR,MVAR
A0000752,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR2,MVA,MVA
A0000753,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR3,MW,MW
A0000754,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR3,MVAR,MVAR
A0000755,SUBSTN,BINA7_PG,LINE,7_BINA7_GWALR3,MVA,MVA
A0000756,SUBSTN,BINA7_PG,LINE,7_BINA7_INDOR,MW,MW
A0000757,SUBSTN,BINA7_PG,LINE,7_BINA7_INDOR,MVAR,MVAR
A0000758,SUBSTN,BINA7_PG,LINE,7_BINA7_INDOR,MVA,MVA
A0000759,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR71,MW,MW
A0000760,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR71,MVAR,MVAR
A0000761,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR71,MVA,MVA
A0000762,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR72,MW,MW
A0000763,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR72,MVAR,MVAR
A0000764,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR72,MVA,MVA
A0000765,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR73,MW,MW
A0000766,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR73,MVAR,MVAR
A0000767,SUBSTN,BINA7_PG,LINE,7_BINA7_JBPR73,MVA,MVA
A0000768,SUBSTN,BINA7_PG,LINE,7_BINA7_SEON7,MW,MW
A0000769,SUBSTN,BINA7_PG,LINE,7_BINA7_SEON7,MVAR,MVAR
A0000770,SUBSTN,BINA7_PG,LINE,7_BINA7_SEON7,MVA,MVA
A0000771,SUBSTN,BINA7_PG,LINE,7_BINA7_STNA71,MW,MW
A0000772,SUBSTN,BINA7_PG,LINE,7_BINA7_STNA71,MVAR,MVAR
A0000773,SUBSTN,BINA7_PG,LINE,7_BINA7_STNA71,MVA,MVA
A0000774,SUBSTN,BINA7_PG,LINE,7_BINA7_STNA72,MW,MW
A0000775,SUBSTN,BINA7_PG,LINE,7_BINA7_STNA72,MVAR,MVAR
A0000776,SUBSTN,BINA7_PG,LINE,7_BINA7_STNA72,MVA,MVA
A0000854,SUBSTN,BOISR_PG,LINE,2_BOISM_BOISR,MES1,MW
A0000855,SUBSTN,BOISR_PG,LINE,2_BOISM_BOISR,MES1,MVAR
A0000856,SUBSTN,BOISR_PG,LINE,2_BOISM_BOISR,MVA,MVA
A0000857,SUBSTN,BOISR_PG,LINE,2_BOISR_PADG4,MES1,MW
A0000858,SUBSTN,BOISR_PG,LINE,2_BOISR_PADG4,MES1,MVAR
A0000859,SUBSTN,BOISR_PG,LINE,2_BOISR_PADG4,MVA,MVA
A0000860,SUBSTN,BOISR_PG,LINE,2_BOISR_TAPR2,MES1,MW
A0000861,SUBSTN,BOISR_PG,LINE,2_BOISR_TAPR2,MES1,MVAR
A0000862,SUBSTN,BOISR_PG,LINE,2_BOISR_TAPR2,MVA,MVA
A0000863,SUBSTN,BOISR_PG,LINE,4_BOISR_PADG4,MES1,MW
A0000864,SUBSTN,BOISR_PG,LINE,4_BOISR_PADG4,MES1,MVAR
A0000865,SUBSTN,BOISR_PG,LINE,4_BOISR_PADG4,MVA,MVA
A0000866,SUBSTN,BOISR_PG,LINE,4_BOISR_TAPR21,MES1,MW
A0000867,SUBSTN,BOISR_PG,LINE,4_BOISR_TAPR21,MES1,MVAR
A0000868,SUBSTN,BOISR_PG,LINE,4_BOISR_TAPR21,MVA,MVA
A0000869,SUBSTN,BOISR_PG,LINE,4_BOISR_TAPR22,MES1,MW
A0000870,SUBSTN,BOISR_PG,LINE,4_BOISR_TAPR22,MES1,MVAR
A0000871,SUBSTN,BOISR_PG,LINE,4_BOISR_TAPR22,MVA,MVA
A0000872,SUBSTN,BOISR_PG,LINE,4_BOISR_VAPI4,MES1,MW
A0000873,SUBSTN,BOISR_PG,LINE,4_BOISR_VAPI4,MES1,MVAR
A0000874,SUBSTN,BOISR_PG,LINE,4_BOISR_VAPI4,MVA,MVA
A0000924,SUBSTN,CGPLM_GS,LINE,4_BACHU_CGPLM1,MES1,MW
A0000925,SUBSTN,CGPLM_GS,LINE,4_BACHU_CGPLM1,MES1,MVAR
A0000926,SUBSTN,CGPLM_GS,LINE,4_BACHU_CGPLM1,MVA,MVA
A0000927,SUBSTN,CGPLM_GS,LINE,4_BACHU_CGPLM2,MES1,MW
A0000928,SUBSTN,CGPLM_GS,LINE,4_BACHU_CGPLM2,MES1,MVAR
A0000929,SUBSTN,CGPLM_GS,LINE,4_BACHU_CGPLM2,MVA,MVA
A0000930,SUBSTN,CGPLM_GS,LINE,4_CGPLM_CHOR1,MW,MW
A0000931,SUBSTN,CGPLM_GS,LINE,4_CGPLM_CHOR1,MVAR,MVAR
A0000932,SUBSTN,CGPLM_GS,LINE,4_CGPLM_CHOR1,MVA,MVA
A0000933,SUBSTN,CGPLM_GS,LINE,4_CGPLM_CHOR2,MW,MW
A0000934,SUBSTN,CGPLM_GS,LINE,4_CGPLM_CHOR2,MVAR,MVAR
A0000935,SUBSTN,CGPLM_GS,LINE,4_CGPLM_CHOR2,MVA,MVA
A0000936,SUBSTN,CGPLM_GS,LINE,4_CGPLM_JETP1,MW,MW
A0000937,SUBSTN,CGPLM_GS,LINE,4_CGPLM_JETP1,MVAR,MVAR
A0000938,SUBSTN,CGPLM_GS,LINE,4_CGPLM_JETP1,MVA,MVA
A0000939,SUBSTN,CGPLM_GS,LINE,4_CGPLM_JETP2,MW,MW
A0000940,SUBSTN,CGPLM_GS,LINE,4_CGPLM_JETP2,MVAR,MVAR
A0000941,SUBSTN,CGPLM_GS,LINE,4_CGPLM_JETP2,MVA,MVA
A0001036,SUBSTN,DAMOH_PG,LINE,2_DAMH_DAMOH1,MES1,MW
A0001037,SUBSTN,DAMOH_PG,LINE,2_DAMH_DAMOH1,MES1,MVAR
A0001038,SUBSTN,DAMOH_PG,LINE,2_DAMH_DAMOH1,MVA,MVA
A0001039,SUBSTN,DAMOH_PG,LINE,2_DAMH_DAMOH2,MES1,MW
A0001040,SUBSTN,DAMOH_PG,LINE,2_DAMH_DAMOH2,MES1,MVAR
A0001041,SUBSTN,DAMOH_PG,LINE,2_DAMH_DAMOH2,MVA,MVA
A0001042,SUBSTN,DAMOH_PG,LINE,2_DAMOH_SGR2,MES1,MW
A0001043,SUBSTN,DAMOH_PG,LINE,2_DAMOH_SGR2,MES1,MVAR
A0001044,SUBSTN,DAMOH_PG,LINE,2_DAMOH_SGR2,MVA,MVA
A0001045,SUBSTN,DAMOH_PG,LINE,2_DAMOH_TKMG,MES1,MW
A0001046,SUBSTN,DAMOH_PG,LINE,2_DAMOH_TKMG,MES1,MVAR
A0001047,SUBSTN,DAMOH_PG,LINE,2_DAMOH_TKMG,MVA,MVA
A0001048,SUBSTN,DAMOH_PG,LINE,4_BHP4_DAMOH1,MES1,MW
A0001049,SUBSTN,DAMOH_PG,LINE,4_BHP4_DAMOH1,MES1,MVAR
A0001050,SUBSTN,DAMOH_PG,LINE,4_BHP4_DAMOH1,MVA,MVA
A0001051,SUBSTN,DAMOH_PG,LINE,4_BHP4_DAMOH2,MES1,MW
A0001052,SUBSTN,DAMOH_PG,LINE,4_BHP4_DAMOH2,MES1,MVAR
A0001053,SUBSTN,DAMOH_PG,LINE,4_BHP4_DAMOH2,MVA,MVA
A0001054,SUBSTN,DAMOH_PG,LINE,4_DAMOH_KTN4,MW,MW
A0001055,SUBSTN,DAMOH_PG,LINE,4_DAMOH_KTN4,MVAR,MVAR
A0001056,SUBSTN,DAMOH_PG,LINE,4_DAMOH_KTN4,MVA,MVA
A0001057,SUBSTN,DAMOH_PG,LINE,4_DAMOH_SGTP1,MW,MW
A0001058,SUBSTN,DAMOH_PG,LINE,4_DAMOH_SGTP1,MVAR,MVAR
A0001059,SUBSTN,DAMOH_PG,LINE,4_DAMOH_SGTP1,MVA,MVA
A0001060,SUBSTN,DAMOH_PG,LINE,4_DAMOH_SGTP2,MW,MW
A0001061,SUBSTN,DAMOH_PG,LINE,4_DAMOH_SGTP2,MVAR,MVAR
A0001062,SUBSTN,DAMOH_PG,LINE,4_DAMOH_SGTP2,MVA,MVA
A0001101,SUBSTN,DBPWR_IP,LINE,4_DBPWR_KOTRA1,MES1,MW
A0001102,SUBSTN,DBPWR_IP,LINE,4_DBPWR_KOTRA1,MES1,MVAR
A0001103,SUBSTN,DBPWR_IP,LINE,4_DBPWR_KOTRA1,MVA,MVA
A0001104,SUBSTN,DBPWR_IP,LINE,4_DBPWR_KOTRA2,MES1,MW
A0001105,SUBSTN,DBPWR_IP,LINE,4_DBPWR_KOTRA2,MES1,MVAR
A0001106,SUBSTN,DBPWR_IP,LINE,4_DBPWR_KOTRA2,MVA,MVA
A0001156,SUBSTN,DGHAM_PG,LINE,2_DGHAM_KHAN1,MES1,MW
A0001157,SUBSTN,DGHAM_PG,LINE,2_DGHAM_KHAN1,MES1,MVAR
A0001158,SUBSTN,DGHAM_PG,LINE,2_DGHAM_KHAN1,MVA,MVA
A0001159,SUBSTN,DGHAM_PG,LINE,2_DGHAM_KHAN2,MES1,MW
A0001160,SUBSTN,DGHAM_PG,LINE,2_DGHAM_KHAN2,MES1,MVAR
A0001161,SUBSTN,DGHAM_PG,LINE,2_DGHAM_KHAN2,MVA,MVA
A0001162,SUBSTN,DGHAM_PG,LINE,2_DGHAM_RNSN1,MES1,MW
A0001163,SUBSTN,DGHAM_PG,LINE,2_DGHAM_RNSN1,MES1,MVAR
A0001164,SUBSTN,DGHAM_PG,LINE,2_DGHAM_RNSN1,MVA,MVA
A0001165,SUBSTN,DGHAM_PG,LINE,2_DGHAM_RNSN2,MES1,MW
A0001166,SUBSTN,DGHAM_PG,LINE,2_DGHAM_RNSN2,MES1,MVAR
A0001167,SUBSTN,DGHAM_PG,LINE,2_DGHAM_RNSN2,MVA,MVA
A0001168,SUBSTN,DGHAM_PG,LINE,4_DGHAM_JHNOR1,MES1,MW
A0001169,SUBSTN,DGHAM_PG,LINE,4_DGHAM_JHNOR1,MES1,MVAR
A0001170,SUBSTN,DGHAM_PG,LINE,4_DGHAM_JHNOR1,MVA,MVA
A0001171,SUBSTN,DGHAM_PG,LINE,4_DGHAM_JHNOR2,MES1,MW
A0001172,SUBSTN,DGHAM_PG,LINE,4_DGHAM_JHNOR2,MES1,MVAR
A0001173,SUBSTN,DGHAM_PG,LINE,4_DGHAM_JHNOR2,MVA,MVA
A0001174,SUBSTN,DGHAM_PG,LINE,4_DGHAM_NAG41,MW,MW
A0001175,SUBSTN,DGHAM_PG,LINE,4_DGHAM_NAG41,MVAR,MVAR
